transaction_id,customer_id,transaction_datetime,transaction_type,merchant_category,merchant_name,currency,amount,fee
T1007420,C102318,2022-11-13 10:19:01,cash_withdrawal,groceries,Maxis,MYR,273.56,2.32
T1007421,C107769,2025-09-08 18:51:47,transfer_out,ecommerce,TNB,MYR,426.92,1.0
T1007422,C105690,2023-04-09 03:55:04,transfer_out,subscriptions,Tesco,USD,141.96,1.59
T1007423,C105120,16/08/2022 16:40,card_spend,utilities,AirAsia,MYR,92.64,0.38
T1007424,C101547,2023-07-05 00:58:05,transfer_in,ecommerce,AEON,MYR,252.2,0.0
T1007425,C102222,2024-12-12 21:37:12,card_spend,ride_hailing,Maxis,PHP,86.51,0.8
T1007426,C104278,2025-04-17 15:25:52,card_spend,ecommerce,AEON,MYR,187.44,0.83
T1007427,C106527,2022-04-14 01:53:13,card_spend,subscriptions,Lazada,MYR,96.24,0.43
T1007428,C106486,2024-02-10 21:33:09,card_spend,groceries,TNB,MYR,42.9,0.47
T1007429,C100746,2022-04-04 05:17:59,transfer_in,ecommerce,Netflix,USD,706.05,0.0
T1007430,C103644,09/07/2022 03:51,transfer_in,groceries,AEON,MYR,485.5,
T1007431,C107366,2022-10-26 11:52:34,fx_spend,ecommerce,Netflix,MYR,213.44,1.4
T1007432,C100337,12/06/2025 11:51,card_spend,ride_hailing,Lazada,MYR,124.49,0.87
T1007433,C100423,2025-01-04 17:15:21,card_spend,subscriptions,TESCO,VND,23.78,0.19
T1007434,C102776,08/05/2023 03:02,card_spend,food_delivery,Grab,MYR,119.38,0.71
T1007435,C101435,2024-02-17 15:28:54,card_spend,ecommerce,TNG,PHP,136.48,0.12
T1007436,C102499,2024-04-08 19:23:08,card_spend,ride_hailing,AEON,PHP,8.81,1.1
T1007437,C101005,2025-08-19 09:06:42,card_spend,subscriptions,Tesco,MYR,50.69,0.61
T1007438,C105142,2022-05-22 18:16:52,cash_withdrawal,electronics,Samsung,MYR,226.36,1.37
T1007439,C102977,2024-11-19 18:45:08,fx_spend,subscriptions,Tesco,MYR,280.08,0.25
T1007440,C101409,2022-09-01 23:59:26,transfer_out,ride_hailing,Grab,MYR,9.83,2.8
T1007441,C102125,2022-07-07 14:01:20,card_spend,food_delivery,Netflix,SGD,126.25,0.1
T1007442,C102699,2023-08-04 01:17:53,card_spend,utilities,Grab,VND,36.95,0.99
T1007443,C104097,2023-08-05 05:07:26,card_spend,utilities,Grab ,MYR,36.59,0.0
T1007444,C102726,26/03/2025 14:27,card_spend,groceries,AEON,USD,41.9,0.34
T1007445,C107588,2023-06-28 21:04:28,cash_withdrawal,electronics,TNG,MYR,1.92,1.37
T1007446,C100671,2022-07-29 06:41:15,card_spend,food_delivery,Shopee,USD,77.1,0.41
T1007447,C101684,15/02/2023 06:07,fx_spend,groceries,AEON,MYR,136.26,1.76
T1007448,C104454,2024-05-18 16:16:19,card_spend,utilities,TNB,THB,30.06,0.88
T1007449,C101389,2024-06-14 03:12:39,card_spend,ride_hailing,Maxis,MYR,57.87,0.0
T1007450,C107194,2024-08-19 10:30:05,card_spend,ecommerce,AirAsia,MYR,155.9,0.84
T1007451,C106900,2023-01-23 21:51:23,card_spend,groceries,Tesco,MYR,2.28,0.75
T1007452,C104601,30/08/2025 12:54,transfer_in,ecommerce,TNB,MYR,152.22,0.0
T1007453,C103110,2022-01-03 06:13:13,transfer_out,food_delivery,Netflix,MYR,325.87,0.28
T1007454,C102020,2025-09-21 10:54:43,card_spend,travel,Maxis,MYR,108.84,0.29
T1007455,C105418,13/03/2025 11:28,cash_withdrawal,utilities,AirAsia,PHP,249.06,2.01
T1007456,C105204,2024-02-24 16:00:36,transfer_out,ecommerce,Lazada,MYR,209.84,0.3
T1007457,C105263,2024-01-05 01:13:48,card_spend,food_delivery,Shopee,THB,58.15,0.39
T1007458,C101774,11/07/2022 09:38,transfer_in,ecommerce,Lazada,MYR,189.8,0.0
T1007459,C106662,2022-11-14 00:18:45,card_spend,ecommerce,Grab,MYR,205.47,0.82
T1007460,C106063,2022-01-21 09:33:48,transfer_out,travel,Netflix,MYR,402.71,0.68
T1007461,C103288,2025-03-25 20:28:00,card_spend,groceries,Maxis,THB,11.01,0.3
T1007462,C107053,2022-06-08 15:30:03,card_spend,subscriptions,TNB,SGD,33.0,0.61
T1007463,C104106,2023-09-20 23:31:09,transfer_in,subscriptions,TNG,MYR,410.49,0.0
T1007464,C101098,2022-05-23 11:15:13,fx_spend,groceries,AEON,MYR,98.83,1.52
T1007465,C101715,20/09/2025 07:31,transfer_out,ecommerce,AirAsia,MYR,10.47,2.44
T1007466,C107914,2024-05-13 07:55:02,card_spend,food_delivery,AirAsia,SGD,154.2,0.55
T1007467,C105005,2024-03-23 02:42:31,card_spend,electronics,TNG,VND,144.75,0.01
T1007468,C107398,2022-02-11 11:51:18,transfer_out,electronics,Maxis,PHP,29.71,1.9
T1007469,C105219,2023-04-25 13:43:46,card_spend,subscriptions,AirAsia,MYR,174.8,0.37
T1007470,C107336,2025-04-11 07:51:45,card_spend,groceries,TNB,MYR,44.04,0.1
T1007471,C106754,2025-03-17 14:01:09,transfer_in,ride_hailing,TNG,MYR,395.46,
T1007472,C104808,2025-07-12 10:49:23,card_spend,ecommerce,Samsung,MYR,7.47,1.39
T1007473,C105505,2022-04-17 20:14:39,card_spend,utilities,Tesco,USD,8.06,0.51
T1007474,C104194,10/06/2022 22:15,card_spend,travel,Lazada,MYR,158.59,0.82
T1007475,C107185,2024-12-27 21:40:52,card_spend,utilities,Shopee,USD,71.9,0.26
T1007476,C105889,2022-10-09 17:19:51,fx_spend,utilities,Samsung,USD,136.03,1.88
T1007477,C104621,06/09/2025 12:26,fx_spend,groceries,AirAsia,MYR,108.07,0.78
T1007478,C102307,2022-04-12 17:53:21,card_spend,subscriptions,Grab,MYR,64.28,0.92
T1007479,C106032,2024-10-23 04:09:43,fx_spend,ecommerce,TNB,MYR,177.26,1.08
T1007480,C104074,2022-07-22 17:41:01,transfer_out,travel,Samsung,USD,77.9,1.13
T1007481,C105916,2023-08-22 02:18:53,transfer_out,electronics,TNG,MYR,105.13,3.32
T1007482,C105554,10/07/2022 10:51,card_spend,travel,Tesco,IDR,150.11,0.91
T1007483,C107794,19/03/2022 13:19,transfer_in,ecommerce,AEON,IDR,290.18,0.0
T1007484,C105211,2024-07-05 22:12:23,card_spend,food_delivery,AirAsia,SGD,54.02,0.27
T1007485,C101903,2024-11-07 12:43:32,card_spend,ecommerce,TNG,THB,,0.6
T1007486,C106142,2024-12-21 01:21:33,transfer_out,utilities,Grab,MYR,113.38,1.14
T1007487,C104998,2024-09-19 07:04:39,transfer_out,ride_hailing,AirAsia,SGD,100.02,1.15
T1007488,C105840,2022-01-08 00:45:48,card_spend,ecommerce,Lazada,MYR,84.0,0.64
T1007489,C100924,2023-10-23 09:25:45,card_spend,utilities,Lazada,THB,161.72,0.03
T1007490,C100607,2024-12-07 12:58:08,transfer_out,food_delivery,Grab,MYR,10.81,1.12
T1007491,C100714,2022-07-03 21:45:48,card_spend,food_delivery,Shopee,MYR,109.75,0.37
T1007492,C101263,2022-03-17 09:12:33,cash_withdrawal,ride_hailing,AEON,USD,201.66,2.21
T1007493,C102722,2025-01-03 17:17:17,transfer_in,groceries,Shopee,MYR,475.28,0.0
T1007494,C105027,2025-05-08 03:54:17,card_spend,travel,Samsung,MYR,75.74,0.75
T1007495,C104656,2022-08-01 13:45:32,card_spend,food_delivery,Maxis,MYR,130.96,0.07
T1007496,C103925,2025-02-01 00:39:25,transfer_out,utilities,Netflix,PHP,556.32,1.29
T1007497,C106020,2024-06-06 19:53:29,transfer_in,ride_hailing,AEON,MYR,391.54,0.0
T1007498,C101385,2025-04-22 19:38:35,card_spend,ecommerce,AirAsia,THB,81.67,0.64
T1007499,C100480,2023-08-29 15:47:56,card_spend,groceries,Samsung,MYR,121.26,0.43
T1007500,C105319,2024-01-03 15:23:37,transfer_out,ecommerce,TNG,SGD,333.11,1.56
T1007501,C102426,2023-02-20 12:06:28,card_spend,groceries,TNB,SGD,40.76,0.41
T1007502,C104038,2023-10-12 23:08:53,card_spend,groceries,AirAsia,SGD,12.74,0.13
T1007503,C107174,2025-08-29 03:56:51,transfer_out,electronics,TNG,MYR,84.41,1.83
T1007504,C102781,2024-12-30 07:26:18,card_spend,ecommerce,Samsung,USD,69.14,1.1
T1007505,C104667,2024-07-12 00:57:08,card_spend,ecommerce,TNG,PHP,80.87,0.15
T1007506,C106894,2023-12-31 13:51:44,card_spend,ride_hailing,tesco,MYR,122.4,0.28
T1007507,C104869,2023-11-13 20:16:34,transfer_out,groceries,Lazada,MYR,273.54,0.44
T1007508,C105406,2024-03-05 04:45:33,card_spend,ride_hailing,AirAsia,MYR,36.16,0.82
T1007509,C105165,2022-02-09 04:55:09,cash_withdrawal,food_delivery,Samsung ,MYR,242.65,2.39
T1007510,C100756,2022-10-28 23:46:41,card_spend,electronics,Shopee,MYR,181.27,0.05
T1007511,C106643,18/03/2023 11:00,transfer_out,electronics,Grab,MYR,319.05,1.48
T1007512,C100277,2024-06-06 14:32:49,fx_spend,groceries,AEON,MYR,110.87,0.75
T1007513,C104556,30/04/2025 13:15,fx_spend,ecommerce,Grab,MYR,99.1,0.17
T1007514,C104413,29/10/2022 23:06,card_spend,ride_hailing,Tesco,THB,38.75,0.49
T1007515,C101861,2022-06-12 18:39:52,card_spend,ecommerce,Netflix,THB,65.46,0.04
T1007516,C105417,2023-11-08 22:22:23,transfer_in,ecommerce,AEON,MYR,630.05,0.0
T1007517,C104021,2025-05-26 03:15:41,transfer_out,utilities,AirAsia,THB,115.31,1.01
T1007518,C100625,2022-12-28 17:31:18,transfer_in,groceries,TNB,THB,523.23,0.0
T1007519,C105261,2025-01-26 06:25:33,fx_spend,subscriptions,Tesco,THB,50.09,0.41
T1007520,C100706,2024-07-11 16:49:54,card_spend,electronics,Netflix,USD,116.47,0.13
T1007521,C106683,2022-12-01 04:56:29,card_spend,utilities,Netflix,MYR,83.53,0.31
T1007522,C105270,2024-12-16 10:06:31,card_spend,ecommerce,Netflix,MYR,61.4,0.19
T1007523,C102278,2025-07-27 13:19:44,card_spend,travel,Shopee,MYR,122.66,0.29
T1007524,C107842,2023-04-18 03:24:42,card_spend,food_delivery,AirAsia,MYR,41.9,0.73
T1007525,C104734,24/04/2024 18:20,transfer_in,groceries,Lazada,MYR,8.19,0.0
T1007526,C100376,2023-01-01 16:15:35,fx_spend,travel,TNG,MYR,257.07,0.66
T1007527,C107074,24/07/2023 05:47,fx_spend,subscriptions,Lazada,MYR,277.74,2.31
T1007528,C100969,2023-07-19 07:51:26,card_spend,ecommerce,Shopee,MYR,66.98,0.73
T1007529,C104504,2023-11-18 03:38:43,transfer_out,utilities,Tesco,VND,112.76,0.83
T1007530,C102271,2023-04-30 16:01:09,card_spend,food_delivery, Grab,MYR,63.94,0.64
T1007531,C106335,2024-06-14 02:24:06,fx_spend,subscriptions,Lazada,THB,0.42,0.39
T1007532,C100784,2022-02-15 20:44:33,card_spend,electronics,TNG,MYR,113.15,0.09
T1007533,C107090,2024-04-21 16:44:20,card_spend,groceries,Shopee,MYR,180.95,0.77
T1007534,C106171,2023-06-15 16:37:57,transfer_out,ride_hailing,Netflix,MYR,297.73,0.37
T1007535,C105388,2023-11-15 05:58:19,card_spend,subscriptions,AEON,SGD,28.7,0.22
T1007536,C103351,2023-04-11 15:40:28,fx_spend,subscriptions,TNG,IDR,150.19,0.14
T1007537,C105556,2024-01-28 11:18:45,card_spend,food_delivery,AirAsia,IDR,117.54,0.05
T1007538,C102458,2022-05-10 12:32:43,transfer_in,ride_hailing,TNG,THB,490.44,0.0
T1007539,C106990,2024-02-02 19:06:23,card_spend,ride_hailing,TNG,SGD,13.51,0.48
T1007540,C104970,2023-11-19 10:02:59,card_spend,groceries,Maxis,SGD,12.7,0.59
T1007541,C107595,2022-06-16 13:06:28,card_spend,ecommerce,AirAsia,MYR,61.39,0.22
T1007542,C100602,2023-05-12 17:50:47,card_spend,ride_hailing,TNB,MYR,2.22,0.94
T1007543,C106703,2023-06-04 09:46:44,fx_spend,ecommerce,AEON,MYR,152.35,0.96
T1007544,C107488,2023-09-29 19:59:56,card_spend,utilities,Grab,THB,125.04,0.52
T1007545,C101378,30/03/2023 06:51,transfer_in,subscriptions,TNG,IDR,401.15,0.0
T1007546,C106323,2024-03-21 09:07:54,card_spend,ecommerce,AirAsia,MYR,105.55,0.16
T1007547,C107517,2024-06-12 14:54:06,transfer_out,electronics,AEON,MYR,19.94,3.15
T1007548,C103707,2024-12-08 18:17:09,transfer_out,utilities,Shopee,MYR,113.22,2.33
T1007549,C100531,2023-08-08 13:42:04,card_spend,ride_hailing,TNG,IDR,45.23,0.37
T1007550,C104579,2023-01-28 13:57:42,card_spend,utilities,TNG,MYR,113.96,0.76
T1007551,C101743,2023-01-02 03:02:31,card_spend,ride_hailing,AEON,MYR,75.66,0.4
T1007552,C103460,26/08/2022 00:47,transfer_out,ecommerce,AEON,MYR,148.41,2.56
T1007553,C105571,2022-08-23 15:59:55,transfer_out,subscriptions,Samsung,USD,340.75,1.95
T1007554,C100047,2025-01-13 03:04:43,card_spend,groceries, Tesco,THB,190.33,1.04
T1007555,C104685,2023-02-11 16:22:09,card_spend,groceries,Maxis,USD,79.44,0.28
T1007556,C105252,2025-04-25 12:42:27,transfer_in,ride_hailing,Maxis,MYR,472.24,0.0
T1007557,C106601,02/09/2023 03:47,card_spend,food_delivery,Samsung,MYR,23.37,0.37
T1007558,C107411,2024-07-01 05:54:01,transfer_out,travel,Shopee,MYR,39.18,0.4
T1007559,C106520,2023-08-24 05:45:00,card_spend,ecommerce,Grab,IDR,106.55,0.58
T1007560,C106011,2022-12-28 12:20:59,card_spend,ride_hailing,TNB,MYR,168.74,0.58
T1007561,C102536,2022-06-15 22:54:36,card_spend,food_delivery,Netflix,MYR,0.99,0.17
T1007562,C103823,12/06/2025 06:30,card_spend,travel,AirAsia,MYR,46.66,0.6
T1007563,C104013,2024-04-09 18:52:23,card_spend,ecommerce,AEON,MYR,13.89,0.07
T1007564,C103594,12/09/2024 09:51,card_spend,food_delivery,GRAB,MYR,68.15,0.91
T1007565,C103698,2022-06-06 09:47:13,card_spend,groceries,Lazada,MYR,30.52,0.17
T1007566,C102325,2023-05-21 07:40:05,card_spend,subscriptions,Maxis,MYR,23.75,0.11
T1007567,C107180,2024-04-07 22:20:09,card_spend,ecommerce, TNG,MYR,220.93,0.65
T1007568,C101448,13/07/2024 18:33,card_spend,electronics,TNG,THB,3.63,0.2
T1007569,C106589,2024-08-10 05:30:28,cash_withdrawal,subscriptions,Samsung,MYR,358.36,2.49
T1007570,C102414,2023-10-16 03:58:30,transfer_out,ride_hailing,Tesco,MYR,20.55,0.22
T1007571,C104773,2022-01-04 00:43:06,transfer_in,electronics,Tesco,MYR,651.69,0.0
T1007572,C104760,2024-06-29 23:49:04,card_spend,ride_hailing,TNG,MYR,141.16,0.27
T1007573,C102378,2024-08-15 18:10:15,card_spend,ecommerce,Samsung,THB,42.82,0.62
T1007574,C102298,2022-11-02 18:36:56,transfer_out,subscriptions,Netflix,MYR,48.9,2.12
T1007575,C103919,2024-12-28 13:48:19,transfer_out,utilities,AEON,MYR,184.91,0.76
T1007576,C100539,2024-09-29 09:59:12,card_spend,ecommerce,Maxis,SGD,133.22,0.36
T1007577,C104078,07/09/2024 16:12,transfer_in,groceries,Lazada,MYR,197.66,0.0
T1007578,C100852,2022-09-05 19:13:13,card_spend,subscriptions,AEON,MYR,65.55,0.0
T1007579,C100392,2023-08-26 15:41:53,card_spend,utilities,TNG,USD,137.56,0.75
T1007580,C104345,2022-11-11 02:44:55,transfer_out,ecommerce,Shopee,MYR,329.85,1.73
T1007581,C103653,2023-01-26 17:33:40,card_spend,electronics,AirAsia,MYR,56.29,0.96
T1007582,C102961,2022-11-01 22:03:05,card_spend,travel,NETFLIX,MYR,150.79,1.24
T1007583,C104956,2022-03-22 19:38:10,cash_withdrawal,subscriptions,TNG,THB,225.3,1.17
T1007584,C106809,2024-07-19 15:49:00,card_spend,utilities,Samsung,MYR,59.61,0.0
T1007585,C106053,2022-08-21 13:56:07,card_spend,travel,Maxis,THB,90.44,0.51
T1007586,C102798,01/11/2023 00:49,fx_spend,electronics,AEON,MYR,110.72,0.77
T1007587,C102575,2022-09-02 15:03:55,card_spend,travel,Netflix,USD,147.17,0.62
T1007588,C100378,31/01/2022 06:31,transfer_in,ecommerce,Samsung,USD,260.54,0.0
T1007589,C102631,16/06/2025 19:06,card_spend,subscriptions,TNB,MYR,74.86,0.55
T1007590,C103501,2023-03-16 07:32:31,transfer_in,subscriptions,AEON,MYR,567.86,0.0
T1007591,C100219,2024-03-06 23:53:44,card_spend,food_delivery,Lazada,MYR,24.76,0.55
T1007592,C105718,2022-07-29 17:38:18,card_spend,groceries,Tesco,MYR,143.05,0.12
T1007593,C100874,2023-01-26 21:59:38,card_spend,utilities,Samsung,MYR,109.26,0.16
T1007594,C102351,2022-02-01 00:31:39,card_spend,groceries,Shopee,MYR,85.73,0.28
T1007595,C102078,23/06/2022 02:18,transfer_out,subscriptions,TNG,MYR,459.74,1.34
T1007596,C100642,2025-06-05 14:17:24,cash_withdrawal,ride_hailing,AIRASIA,MYR,282.09,2.22
T1007597,C100271,2023-06-24 13:08:23,transfer_out,subscriptions,Grab,MYR,103.86,0.79
T1007598,C105388,2022-08-14 17:11:41,transfer_in,ecommerce,Tesco,IDR,565.55,0.0
T1007599,C107546,2022-04-20 04:20:55,transfer_out,ride_hailing,TNB,SGD,53.02,0.96
T1007600,C102244,2023-12-01 19:35:29,transfer_in,ecommerce,AEON,THB,432.58,0.0
T1007601,C100023,2025-04-06 17:08:56,transfer_out,ride_hailing,AEON,MYR,148.31,0.94
T1007602,C107284,19/11/2022 02:51,card_spend,ride_hailing,Lazada,PHP,112.73,0.0
T1007603,C101608,2024-04-18 08:30:47,transfer_out,utilities,TNG,THB,167.16,3.14
T1007604,C101102,2022-06-21 08:40:13,card_spend,electronics,Lazada,USD,95.85,0.63
T1007605,C107301,2022-03-20 19:12:58,card_spend,utilities,TNG,MYR,135.05,0.19
T1007606,C105463,2022-04-15 18:40:21,transfer_out,travel,TNB,MYR,50.98,0.9
T1007607,C101899,2024-10-20 05:55:17,transfer_out,ride_hailing,Tesco,MYR,339.41,0.37
T1007608,C105988,21/03/2024 14:16,card_spend,electronics,TNG,MYR,153.2,0.73
T1007609,C103838,2025-06-27 21:07:15,card_spend,groceries,Netflix,MYR,64.95,0.64
T1007610,C104961,2024-08-12 14:30:03,transfer_in,travel,Netflix ,MYR,585.16,0.0
T1007611,C103137,2023-11-22 19:15:00,card_spend,ecommerce,lazada,IDR,11.66,0.66
T1007612,C107684,06/01/2023 09:30,card_spend,utilities,Lazada,MYR,11.36,0.93
T1007613,C102779,26/02/2025 12:54,transfer_in,ecommerce,TNG,USD,513.24,0.0
T1007614,C100616,2022-11-16 13:09:54,transfer_in,ecommerce,AEON,MYR,868.91,0.0
T1007615,C100378,14/12/2024 15:24,card_spend,travel,TNB,MYR,15.99,0.56
T1007616,C102923,2024-08-29 08:53:29,transfer_in,electronics,SAMSUNG,MYR,70.64,0.0
T1007617,C104063,11/10/2022 21:56,fx_spend,ride_hailing,TNB,MYR,192.2,1.53
T1007618,C102193,2023-03-19 07:07:24,card_spend,ride_hailing,TNB,MYR,93.05,0.72
T1007619,C102024,2025-05-10 21:30:29,card_spend,travel,Tesco,SGD,113.4,0.64
T1007620,C105162,12/01/2024 08:51,transfer_out,utilities,AEON,USD,183.35,0.94
T1007621,C105824,2022-06-03 00:28:33,transfer_out,ecommerce,AirAsia,THB,5.31,1.77
T1007622,C101311,2023-06-16 17:09:02,card_spend,utilities,AirAsia,USD,109.64,0.61
T1007623,C102972,2024-10-22 07:18:33,transfer_out,food_delivery,Samsung,MYR,199.7,
T1007624,C106099,2022-09-10 07:15:09,fx_spend,electronics,Samsung,MYR,37.08,0.2
T1007625,C101540,2023-06-15 15:59:36,fx_spend,ride_hailing,AEON,SGD,99.59,0.67
T1007626,C107432,2024-05-15 08:51:45,card_spend,ride_hailing,Grab,MYR,170.88,1.01
T1007627,C100022,2025-09-06 18:04:26,card_spend,electronics,Shopee,THB,158.79,0.27
T1007628,C105610,28/06/2024 10:58,card_spend,subscriptions,Samsung,MYR,139.88,0.28
T1007629,C106109,2024-08-14 10:39:04,card_spend,groceries, Maxis,MYR,211.1,0.4
T1007630,C104750,2024-08-01 08:03:01,card_spend,ride_hailing,AirAsia,IDR,97.75,0.79
T1007631,C104535,24/12/2024 03:25,transfer_out,subscriptions,AEON,MYR,505.44,2.18
T1007632,C103001,2024-12-31 08:34:04,card_spend,subscriptions,Samsung,MYR,49.17,
T1007633,C102870,2023-09-12 02:35:27,card_spend,food_delivery,Maxis,MYR,146.03,0.27
T1007634,C105101,2025-04-06 21:07:26,transfer_out,electronics,Maxis,MYR,255.09,1.82
T1007635,C104819,2024-01-09 18:56:58,card_spend,ecommerce,TNB,PHP,3.45,1.19
T1007636,C103120,28/09/2025 13:29,card_spend,utilities,Maxis,MYR,0.27,0.28
T1007637,C102478,2025-07-08 19:08:31,card_spend,travel,Grab,SGD,90.09,1.08
T1007638,C104674,2022-12-30 11:00:16,fx_spend,ride_hailing,Grab,MYR,157.37,1.42
T1007639,C103160,2024-08-12 16:52:08,transfer_out,groceries,Lazada,MYR,332.76,2.39
T1007640,C100257,2022-04-04 19:34:13,transfer_out,groceries,Lazada ,MYR,616.88,1.63
T1007641,C100262,2022-10-23 00:58:32,transfer_out,ride_hailing,Lazada,MYR,173.12,1.87
T1007642,C101512,2022-06-10 05:37:04,transfer_out,ecommerce,TNB,MYR,401.2,1.51
T1007643,C104540,2025-03-19 02:35:43,transfer_in,subscriptions,Lazada,MYR,166.85,0.0
T1007644,C101312,2023-08-26 06:52:12,transfer_out,utilities,Maxis,MYR,481.24,1.28
T1007645,C102304,2024-06-02 20:28:40,fx_spend,electronics,AEON,MYR,130.47,
T1007646,C100151,2023-11-24 04:09:13,card_spend,electronics,Grab,USD,39.02,0.56
T1007647,C107739,2025-04-22 23:46:02,card_spend,utilities,AEON,PHP,144.59,0.25
T1007648,C106303,01/10/2022 20:47,transfer_in,ecommerce,Shopee,MYR,189.56,0.0
T1007649,C100246,2025-07-27 04:31:50,fx_spend,utilities,TNB,MYR,175.84,0.76
T1007650,C101598,2024-03-19 01:09:33,card_spend,travel,AEON,USD,113.25,0.67
T1007651,C103214,2022-06-08 18:37:14,card_spend,subscriptions,TNB,MYR,9.81,0.29
T1007652,C103968,2024-04-18 00:33:35,transfer_out,subscriptions,Maxis,MYR,459.17,1.83
T1007653,C107844,2025-04-17 13:11:25,card_spend,food_delivery,TNG,MYR,8.86,0.75
T1007654,C104704,2025-04-20 03:26:21,card_spend,ecommerce,Grab,MYR,263.39,0.38
T1007655,C101358,2024-03-03 08:44:46,cash_withdrawal,ecommerce,TNB,SGD,289.2,0.24
T1007656,C100278,2023-07-29 07:08:11,transfer_in,electronics,shopee,IDR,396.87,0.0
T1007657,C101939,28/09/2024 00:21,cash_withdrawal,ecommerce,Lazada,MYR,281.42,2.33
T1007658,C105106,2025-09-05 20:08:46,transfer_in,electronics,Grab,MYR,587.39,0.0
T1007659,C104412,2024-04-09 18:29:01,transfer_in,ride_hailing,AirAsia,THB,322.97,0.0
T1007660,C107787,2023-01-24 22:54:56,card_spend,utilities,Maxis,PHP,5.77,0.49
T1007661,C107886,27/02/2022 20:50,card_spend,ecommerce, Lazada,PHP,107.65,0.0
T1007662,C104333,2023-12-11 23:39:17,card_spend,subscriptions,Samsung,SGD,23.8,
T1007663,C101798,2023-01-11 14:57:19,card_spend,utilities,grab,MYR,2.74,0.07
T1007664,C103358,2025-05-16 18:45:19,card_spend,ride_hailing,TNB,USD,48.64,0.34
T1007665,C100246,2025-08-25 21:11:47,transfer_in,travel,AirAsia,THB,18.2,0.0
T1007666,C101456,2023-03-26 03:09:48,card_spend,groceries,AirAsia,MYR,178.23,0.45
T1007667,C103574,2022-12-22 12:48:38,transfer_in,ecommerce,maxis,USD,202.53,0.0
T1007668,C107248,2022-05-09 19:49:51,fx_spend,electronics,TNB,MYR,83.09,1.36
T1007669,C102806,2024-06-07 00:50:23,card_spend,food_delivery,Grab,VND,182.17,0.67
T1007670,C104033,2022-02-01 17:21:52,transfer_in,subscriptions,TNB,MYR,73.83,0.0
T1007671,C104378,2025-05-07 02:00:11,cash_withdrawal,subscriptions,AirAsia,MYR,58.28,2.72
T1007672,C100827,24/11/2024 19:48,card_spend,food_delivery,Tesco,VND,35.26,0.25
T1007673,C100902,2024-05-02 19:09:05,card_spend,ride_hailing,AEON,MYR,84.07,0.61
T1007674,C106949,2023-07-05 21:32:37,fx_spend,ecommerce,Netflix,MYR,177.3,0.9
T1007675,C103511,2024-09-02 03:17:23,card_spend,utilities,TNG,IDR,73.76,0.86
T1007676,C107787,2023-11-27 22:28:20,card_spend,ride_hailing,TESCO,MYR,25.88,0.45
T1007677,C100412,2024-12-24 01:32:03,card_spend,food_delivery,airasia,IDR,57.97,0.92
T1007678,C101677,2022-11-26 14:43:18,card_spend,travel,Samsung,MYR,35.25,0.68
T1007679,C105799,2023-03-05 23:37:21,fx_spend,subscriptions,Samsung,USD,217.42,0.49
T1007680,C105039,2023-09-05 19:32:59,card_spend,food_delivery,TNG,PHP,37.02,0.55
T1007681,C102037,2024-08-19 02:06:39,card_spend,food_delivery,AirAsia,SGD,18.48,0.88
T1007682,C100641,2025-03-21 23:17:58,transfer_in,travel,Shopee,USD,307.21,0.0
T1007683,C106320,2025-09-24 12:53:54,card_spend,ride_hailing,TNB,IDR,160.75,0.5
T1007684,C103704,2024-03-12 01:47:37,card_spend,groceries,TNG,MYR,161.11,0.0
T1007685,C106505,2025-09-27 04:03:49,card_spend,ride_hailing,Grab,MYR,94.07,0.52
T1007686,C102005,2025-01-05 18:09:20,transfer_out,groceries,Grab,MYR,555.15,2.16
T1007687,C102016,2023-11-08 07:15:17,card_spend,ecommerce,Maxis,MYR,63.57,0.25
T1007688,C107596,2025-01-04 02:12:32,card_spend,utilities,TNG,SGD,82.13,0.56
T1007689,C106437,2023-12-18 13:43:33,transfer_out,travel,Grab,MYR,571.49,0.51
T1007690,C107360,12/06/2023 17:14,fx_spend,subscriptions,Netflix,MYR,347.51,0.54
T1007691,C100256,2024-11-29 18:52:25,transfer_in,travel,TNG,MYR,54.87,0.0
T1007692,C106362,2024-05-04 07:33:34,card_spend,food_delivery,TNG,MYR,167.78,0.75
